,ID,Age,Gender,Version,Task,Idx,Left,Right,Item,Acc,Time,Manipulation,Study,Target_or_foil,Item_type,Training_or_control,blindtested
3923,2251,4.65,2,2,N,3,1002,1020,1002 vs 1020,0,posttest,Card,2,target,partial novel,Training,N
3924,2251,4.65,2,2,N,4,11,24,11 vs 24,1,posttest,Card,2,foil,partial novel,Training,N
3925,2251,4.65,2,2,N,5,670,67,670 vs 67,1,posttest,Card,2,foil,partial novel,Training,N
3926,2251,4.65,2,2,N,6,402,42,402 vs 42,1,posttest,Card,2,NA,completely novel,Training,N
3927,2251,4.65,2,2,N,7,64,604,64 vs 604,1,posttest,Card,2,NA,completely novel,Training,N
3928,2251,4.65,2,2,N,8,201,21,201 vs 21,1,posttest,Card,2,NA,completely novel,Training,N
3929,2251,4.65,2,2,N,9,105,125,105 vs 125,1,posttest,Card,2,target,partial novel,Training,N
3930,2251,4.65,2,2,N,10,807,78,807 vs 78,1,posttest,Card,2,NA,completely novel,Training,N
3931,2251,4.65,2,2,N,11,85,850,85 vs 850,0,posttest,Card,2,NA,completely novel,Training,N
3932,2251,4.65,2,2,N,12,12,22,12 vs 22,1,posttest,Card,2,NA,completely novel,Training,N
3933,2251,4.65,2,2,N,13,350,305,350 vs 305,1,posttest,Card,2,target,partial novel,Training,N
3934,2251,4.65,2,2,N,14,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,N
3935,2251,4.65,2,2,N,15,1000,100,1000 vs 100,1,posttest,Card,2,NA,completely novel,Training,N
3936,2251,4.65,2,2,N,16,206,260,206 vs 260,1,posttest,Card,2,foil,partial novel,Training,N
3937,1252,5.08,1,1,N,1,11,24,11 vs 24,0,posttest,Card,2,foil,partial novel,Training,N
3938,1252,5.08,1,1,N,2,201,21,201 vs 21,1,posttest,Card,2,NA,completely novel,Training,N
3939,1252,5.08,1,1,N,3,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,N
3940,1252,5.08,1,1,N,4,12,22,12 vs 22,0,posttest,Card,2,NA,completely novel,Training,N
3941,1252,5.08,1,1,N,5,105,125,105 vs 125,1,posttest,Card,2,target,partial novel,Training,N
3942,1252,5.08,1,1,N,6,1000,100,1000 vs 100,0,posttest,Card,2,NA,completely novel,Training,N
3943,1252,5.08,1,1,N,7,15,5,15 vs 5,0,posttest,Card,2,foil,partial novel,Training,N
3944,1252,5.08,1,1,N,8,350,305,350 vs 305,1,posttest,Card,2,target,partial novel,Training,N
3945,1252,5.08,1,1,N,9,64,604,64 vs 604,1,posttest,Card,2,NA,completely novel,Training,N
3946,1252,5.08,1,1,N,10,206,260,206 vs 260,0,posttest,Card,2,foil,partial novel,Training,N
3947,1252,5.08,1,1,N,11,402,42,402 vs 42,1,posttest,Card,2,NA,completely novel,Training,N
3948,1252,5.08,1,1,N,12,36,306,36 vs 306,0,posttest,Card,2,NA,completely novel,Training,N
3949,1252,5.08,1,1,N,13,670,67,670 vs 67,0,posttest,Card,2,foil,partial novel,Training,N
3950,1252,5.08,1,1,N,14,85,850,85 vs 850,1,posttest,Card,2,NA,completely novel,Training,N
3951,1252,5.08,1,1,N,15,807,78,807 vs 78,0,posttest,Card,2,NA,completely novel,Training,N
3952,1252,5.08,1,1,N,16,1002,1020,1002 vs 1020,1,posttest,Card,2,target,partial novel,Training,N
3953,2253,4.92,2,1,N,1,11,24,11 vs 24,1,posttest,Card,2,foil,partial novel,Training,N
3954,2253,4.92,2,1,N,2,201,21,201 vs 21,1,posttest,Card,2,NA,completely novel,Training,N
3955,2253,4.92,2,1,N,3,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,N
3956,2253,4.92,2,1,N,4,12,22,12 vs 22,0,posttest,Card,2,NA,completely novel,Training,N
3957,2253,4.92,2,1,N,5,105,125,105 vs 125,0,posttest,Card,2,target,partial novel,Training,N
3958,2253,4.92,2,1,N,6,1000,100,1000 vs 100,1,posttest,Card,2,NA,completely novel,Training,N
3959,2253,4.92,2,1,N,7,15,5,15 vs 5,1,posttest,Card,2,foil,partial novel,Training,N
3960,2253,4.92,2,1,N,8,350,305,350 vs 305,1,posttest,Card,2,target,partial novel,Training,N
3961,2253,4.92,2,1,N,9,64,604,64 vs 604,0,posttest,Card,2,NA,completely novel,Training,N
3962,2253,4.92,2,1,N,10,206,260,206 vs 260,0,posttest,Card,2,foil,partial novel,Training,N
3963,2253,4.92,2,1,N,11,402,42,402 vs 42,1,posttest,Card,2,NA,completely novel,Training,N
3964,2253,4.92,2,1,N,12,36,306,36 vs 306,0,posttest,Card,2,NA,completely novel,Training,N
3965,2253,4.92,2,1,N,13,670,67,670 vs 67,0,posttest,Card,2,foil,partial novel,Training,N
3966,2253,4.92,2,1,N,14,85,850,85 vs 850,1,posttest,Card,2,NA,completely novel,Training,N
3967,2253,4.92,2,1,N,15,807,78,807 vs 78,1,posttest,Card,2,NA,completely novel,Training,N
3968,2253,4.92,2,1,N,16,1002,1020,1002 vs 1020,0,posttest,Card,2,target,partial novel,Training,N
3969,2254,3.93,2,1,N,1,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,N
3970,2254,3.93,2,1,N,2,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,N
3971,2254,3.93,2,1,N,3,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
3972,2254,3.93,2,1,N,4,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,N
3973,2254,3.93,2,1,N,5,105,125,105 vs 125,0,pretest,Card,2,target,partial novel,Training,N
3974,2254,3.93,2,1,N,6,1000,100,1000 vs 100,0,pretest,Card,2,NA,completely novel,Training,N
3975,2254,3.93,2,1,N,7,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,N
3976,2254,3.93,2,1,N,8,350,305,350 vs 305,0,pretest,Card,2,target,partial novel,Training,N
3977,2254,3.93,2,1,N,9,64,604,64 vs 604,0,pretest,Card,2,NA,completely novel,Training,N
3978,2254,3.93,2,1,N,10,206,260,206 vs 260,0,pretest,Card,2,foil,partial novel,Training,N
3979,2254,3.93,2,1,N,11,402,42,402 vs 42,0,pretest,Card,2,NA,completely novel,Training,N
3980,2254,3.93,2,1,N,12,36,306,36 vs 306,1,pretest,Card,2,NA,completely novel,Training,N
3981,2254,3.93,2,1,N,13,670,67,670 vs 67,0,pretest,Card,2,foil,partial novel,Training,N
3982,2254,3.93,2,1,N,14,85,850,85 vs 850,0,pretest,Card,2,NA,completely novel,Training,N
3983,2254,3.93,2,1,N,15,807,78,807 vs 78,0,pretest,Card,2,NA,completely novel,Training,N
3984,2254,3.93,2,1,N,16,1002,1020,1002 vs 1020,0,pretest,Card,2,target,partial novel,Training,N
3985,1255,4.37,1,1,N,1,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,N
3986,1255,4.37,1,1,N,2,201,21,201 vs 21,0,pretest,Card,2,NA,completely novel,Training,N
3987,1255,4.37,1,1,N,3,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
3988,1255,4.37,1,1,N,4,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,N
3989,1255,4.37,1,1,N,5,105,125,105 vs 125,1,pretest,Card,2,target,partial novel,Training,N
3990,1255,4.37,1,1,N,6,1000,100,1000 vs 100,0,pretest,Card,2,NA,completely novel,Training,N
3991,1255,4.37,1,1,N,7,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,N
3992,1255,4.37,1,1,N,8,350,305,350 vs 305,0,pretest,Card,2,target,partial novel,Training,N
3993,1255,4.37,1,1,N,9,64,604,64 vs 604,0,pretest,Card,2,NA,completely novel,Training,N
3994,1255,4.37,1,1,N,10,206,260,206 vs 260,1,pretest,Card,2,foil,partial novel,Training,N
3995,1255,4.37,1,1,N,11,402,42,402 vs 42,1,pretest,Card,2,NA,completely novel,Training,N
3996,1255,4.37,1,1,N,12,36,306,36 vs 306,1,pretest,Card,2,NA,completely novel,Training,N
3997,1255,4.37,1,1,N,13,670,67,670 vs 67,1,pretest,Card,2,foil,partial novel,Training,N
3998,1255,4.37,1,1,N,14,85,850,85 vs 850,0,pretest,Card,2,NA,completely novel,Training,N
3999,1255,4.37,1,1,N,15,807,78,807 vs 78,1,pretest,Card,2,NA,completely novel,Training,N
4000,1255,4.37,1,1,N,16,1002,1020,1002 vs 1020,0,pretest,Card,2,target,partial novel,Training,N
4001,1257,4.9,1,2,N,1,36,306,36 vs 306,0,pretest,Card,2,NA,completely novel,Training,N
4002,1257,4.9,1,2,N,2,15,5,15 vs 5,0,pretest,Card,2,foil,partial novel,Training,N
4003,1257,4.9,1,2,N,3,1002,1020,1002 vs 1020,1,pretest,Card,2,target,partial novel,Training,N
4004,1257,4.9,1,2,N,4,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,N
4005,1257,4.9,1,2,N,5,670,67,670 vs 67,1,pretest,Card,2,foil,partial novel,Training,N
4006,1257,4.9,1,2,N,6,402,42,402 vs 42,0,pretest,Card,2,NA,completely novel,Training,N
4007,1257,4.9,1,2,N,7,64,604,64 vs 604,0,pretest,Card,2,NA,completely novel,Training,N
4008,1257,4.9,1,2,N,8,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,N
4009,1257,4.9,1,2,N,9,105,125,105 vs 125,0,pretest,Card,2,target,partial novel,Training,N
4010,1257,4.9,1,2,N,10,807,78,807 vs 78,1,pretest,Card,2,NA,completely novel,Training,N
4011,1257,4.9,1,2,N,11,85,850,85 vs 850,0,pretest,Card,2,NA,completely novel,Training,N
4012,1257,4.9,1,2,N,12,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,N
4013,1257,4.9,1,2,N,13,350,305,350 vs 305,1,pretest,Card,2,target,partial novel,Training,N
4014,1257,4.9,1,2,N,14,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
4015,1257,4.9,1,2,N,15,1000,100,1000 vs 100,1,pretest,Card,2,NA,completely novel,Training,N
4016,1257,4.9,1,2,N,16,206,260,206 vs 260,0,pretest,Card,2,foil,partial novel,Training,N
4017,2258,4.89,2,1,N,1,11,24,11 vs 24,0,pretest,Card,2,foil,partial novel,Training,N
4018,2258,4.89,2,1,N,2,201,21,201 vs 21,0,pretest,Card,2,NA,completely novel,Training,N
4019,2258,4.89,2,1,N,3,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
4020,2258,4.89,2,1,N,4,12,22,12 vs 22,0,pretest,Card,2,NA,completely novel,Training,N
4021,2258,4.89,2,1,N,5,105,125,105 vs 125,0,pretest,Card,2,target,partial novel,Training,N
4022,2258,4.89,2,1,N,6,1000,100,1000 vs 100,0,pretest,Card,2,NA,completely novel,Training,N
4023,2258,4.89,2,1,N,7,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,N
4024,2258,4.89,2,1,N,8,350,305,350 vs 305,1,pretest,Card,2,target,partial novel,Training,N
4025,2258,4.89,2,1,N,9,64,604,64 vs 604,0,pretest,Card,2,NA,completely novel,Training,N
4026,2258,4.89,2,1,N,10,206,260,206 vs 260,0,pretest,Card,2,foil,partial novel,Training,N
4027,2258,4.89,2,1,N,11,402,42,402 vs 42,1,pretest,Card,2,NA,completely novel,Training,N
4028,2258,4.89,2,1,N,12,36,306,36 vs 306,0,pretest,Card,2,NA,completely novel,Training,N
4029,2258,4.89,2,1,N,13,670,67,670 vs 67,0,pretest,Card,2,foil,partial novel,Training,N
4030,2258,4.89,2,1,N,14,85,850,85 vs 850,1,pretest,Card,2,NA,completely novel,Training,N
4031,2258,4.89,2,1,N,15,807,78,807 vs 78,1,pretest,Card,2,NA,completely novel,Training,N
4032,2258,4.89,2,1,N,16,1002,1020,1002 vs 1020,1,pretest,Card,2,target,partial novel,Training,N
4033,2259,3.94,2,2,N,1,36,306,36 vs 306,1,pretest,Card,2,NA,completely novel,Training,N
4034,2259,3.94,2,2,N,2,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,N
4035,2259,3.94,2,2,N,3,1002,1020,1002 vs 1020,0,pretest,Card,2,target,partial novel,Training,N
4036,2259,3.94,2,2,N,4,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,N
4037,2259,3.94,2,2,N,5,670,67,670 vs 67,1,pretest,Card,2,foil,partial novel,Training,N
4038,2259,3.94,2,2,N,6,402,42,402 vs 42,1,pretest,Card,2,NA,completely novel,Training,N
4039,2259,3.94,2,2,N,7,64,604,64 vs 604,0,pretest,Card,2,NA,completely novel,Training,N
4040,2259,3.94,2,2,N,8,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,N
4041,2259,3.94,2,2,N,9,105,125,105 vs 125,1,pretest,Card,2,target,partial novel,Training,N
4042,2259,3.94,2,2,N,10,807,78,807 vs 78,0,pretest,Card,2,NA,completely novel,Training,N
4043,2259,3.94,2,2,N,11,85,850,85 vs 850,1,pretest,Card,2,NA,completely novel,Training,N
4044,2259,3.94,2,2,N,12,12,22,12 vs 22,0,pretest,Card,2,NA,completely novel,Training,N
4045,2259,3.94,2,2,N,13,350,305,350 vs 305,0,pretest,Card,2,target,partial novel,Training,N
4046,2259,3.94,2,2,N,14,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
4047,2259,3.94,2,2,N,15,1000,100,1000 vs 100,1,pretest,Card,2,NA,completely novel,Training,N
4048,2259,3.94,2,2,N,16,206,260,206 vs 260,0,pretest,Card,2,foil,partial novel,Training,N
4049,2260,5.02,2,1,N,1,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,N
4050,2260,5.02,2,1,N,2,201,21,201 vs 21,1,pretest,Card,2,NA,completely novel,Training,N
4051,2260,5.02,2,1,N,3,8,2,8 vs 2,1,pretest,Card,2,target,partial novel,Training,N
4052,2260,5.02,2,1,N,4,12,22,12 vs 22,1,pretest,Card,2,NA,completely novel,Training,N
4053,2260,5.02,2,1,N,5,105,125,105 vs 125,0,pretest,Card,2,target,partial novel,Training,N
4054,2260,5.02,2,1,N,6,1000,100,1000 vs 100,0,pretest,Card,2,NA,completely novel,Training,N
4055,2260,5.02,2,1,N,7,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,N
4056,2260,5.02,2,1,N,8,350,305,350 vs 305,0,pretest,Card,2,target,partial novel,Training,N
4057,2260,5.02,2,1,N,9,64,604,64 vs 604,1,pretest,Card,2,NA,completely novel,Training,N
4058,2260,5.02,2,1,N,10,206,260,206 vs 260,1,pretest,Card,2,foil,partial novel,Training,N
4059,2260,5.02,2,1,N,11,402,42,402 vs 42,1,pretest,Card,2,NA,completely novel,Training,N
4060,2260,5.02,2,1,N,12,36,306,36 vs 306,1,pretest,Card,2,NA,completely novel,Training,N
4061,2260,5.02,2,1,N,13,670,67,670 vs 67,1,pretest,Card,2,foil,partial novel,Training,N
4062,2260,5.02,2,1,N,14,85,850,85 vs 850,1,pretest,Card,2,NA,completely novel,Training,N
4063,2260,5.02,2,1,N,15,807,78,807 vs 78,1,pretest,Card,2,NA,completely novel,Training,N
4064,2260,5.02,2,1,N,16,1002,1020,1002 vs 1020,1,pretest,Card,2,target,partial novel,Training,N
4065,2254,3.93,2,2,N,1,36,306,36 vs 306,1,posttest,Card,2,NA,completely novel,Training,N
4066,2254,3.93,2,2,N,2,15,5,15 vs 5,1,posttest,Card,2,foil,partial novel,Training,N
4067,2254,3.93,2,2,N,3,1002,1020,1002 vs 1020,0,posttest,Card,2,target,partial novel,Training,N
4068,2254,3.93,2,2,N,4,11,24,11 vs 24,1,posttest,Card,2,foil,partial novel,Training,N
4069,2254,3.93,2,2,N,5,670,67,670 vs 67,1,posttest,Card,2,foil,partial novel,Training,N
4070,2254,3.93,2,2,N,6,402,42,402 vs 42,1,posttest,Card,2,NA,completely novel,Training,N
4071,2254,3.93,2,2,N,7,64,604,64 vs 604,0,posttest,Card,2,NA,completely novel,Training,N
4072,2254,3.93,2,2,N,8,201,21,201 vs 21,1,posttest,Card,2,NA,completely novel,Training,N
4073,2254,3.93,2,2,N,9,105,125,105 vs 125,0,posttest,Card,2,target,partial novel,Training,N
4074,2254,3.93,2,2,N,10,807,78,807 vs 78,0,posttest,Card,2,NA,completely novel,Training,N
4075,2254,3.93,2,2,N,11,85,850,85 vs 850,1,posttest,Card,2,NA,completely novel,Training,N
4076,2254,3.93,2,2,N,12,12,22,12 vs 22,1,posttest,Card,2,NA,completely novel,Training,N
4077,2254,3.93,2,2,N,13,350,305,350 vs 305,0,posttest,Card,2,target,partial novel,Training,N
4078,2254,3.93,2,2,N,14,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,N
4079,2254,3.93,2,2,N,15,1000,100,1000 vs 100,0,posttest,Card,2,NA,completely novel,Training,N
4080,2254,3.93,2,2,N,16,206,260,206 vs 260,1,posttest,Card,2,foil,partial novel,Training,N
4081,1255,4.37,1,2,N,1,36,306,36 vs 306,1,posttest,Card,2,NA,completely novel,Training,N
4082,1255,4.37,1,2,N,2,15,5,15 vs 5,1,posttest,Card,2,foil,partial novel,Training,N
4083,1255,4.37,1,2,N,3,1002,1020,1002 vs 1020,1,posttest,Card,2,target,partial novel,Training,N
4084,1255,4.37,1,2,N,4,11,24,11 vs 24,1,posttest,Card,2,foil,partial novel,Training,N
4085,1255,4.37,1,2,N,5,670,67,670 vs 67,1,posttest,Card,2,foil,partial novel,Training,N
4086,1255,4.37,1,2,N,6,402,42,402 vs 42,1,posttest,Card,2,NA,completely novel,Training,N
4087,1255,4.37,1,2,N,7,64,604,64 vs 604,1,posttest,Card,2,NA,completely novel,Training,N
4088,1255,4.37,1,2,N,8,201,21,201 vs 21,1,posttest,Card,2,NA,completely novel,Training,N
4089,1255,4.37,1,2,N,9,105,125,105 vs 125,0,posttest,Card,2,target,partial novel,Training,N
4090,1255,4.37,1,2,N,10,807,78,807 vs 78,1,posttest,Card,2,NA,completely novel,Training,N
4091,1255,4.37,1,2,N,11,85,850,85 vs 850,1,posttest,Card,2,NA,completely novel,Training,N
4092,1255,4.37,1,2,N,12,12,22,12 vs 22,0,posttest,Card,2,NA,completely novel,Training,N
4093,1255,4.37,1,2,N,13,350,305,350 vs 305,0,posttest,Card,2,target,partial novel,Training,N
4094,1255,4.37,1,2,N,14,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,N
4095,1255,4.37,1,2,N,15,1000,100,1000 vs 100,0,posttest,Card,2,NA,completely novel,Training,N
4096,1255,4.37,1,2,N,16,206,260,206 vs 260,0,posttest,Card,2,foil,partial novel,Training,N
4097,1257,4.9,1,1,N,1,11,24,11 vs 24,0,posttest,Card,2,foil,partial novel,Training,N
4098,1257,4.9,1,1,N,2,201,21,201 vs 21,0,posttest,Card,2,NA,completely novel,Training,N
4099,1257,4.9,1,1,N,3,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,N
4100,1257,4.9,1,1,N,4,12,22,12 vs 22,1,posttest,Card,2,NA,completely novel,Training,N
4101,1257,4.9,1,1,N,5,105,125,105 vs 125,1,posttest,Card,2,target,partial novel,Training,N
4102,1257,4.9,1,1,N,6,1000,100,1000 vs 100,0,posttest,Card,2,NA,completely novel,Training,N
4103,1257,4.9,1,1,N,7,15,5,15 vs 5,1,posttest,Card,2,foil,partial novel,Training,N
4104,1257,4.9,1,1,N,8,350,305,350 vs 305,1,posttest,Card,2,target,partial novel,Training,N
4105,1257,4.9,1,1,N,9,64,604,64 vs 604,0,posttest,Card,2,NA,completely novel,Training,N
4106,1257,4.9,1,1,N,10,206,260,206 vs 260,0,posttest,Card,2,foil,partial novel,Training,N
4107,1257,4.9,1,1,N,11,402,42,402 vs 42,0,posttest,Card,2,NA,completely novel,Training,N
4108,1257,4.9,1,1,N,12,36,306,36 vs 306,0,posttest,Card,2,NA,completely novel,Training,N
4109,1257,4.9,1,1,N,13,670,67,670 vs 67,0,posttest,Card,2,foil,partial novel,Training,N
4110,1257,4.9,1,1,N,14,85,850,85 vs 850,1,posttest,Card,2,NA,completely novel,Training,N
4111,1257,4.9,1,1,N,15,807,78,807 vs 78,1,posttest,Card,2,NA,completely novel,Training,N
4112,1257,4.9,1,1,N,16,1002,1020,1002 vs 1020,0,posttest,Card,2,target,partial novel,Training,N
4113,2258,4.89,2,2,N,1,36,306,36 vs 306,1,posttest,Card,2,NA,completely novel,Training,N
4114,2258,4.89,2,2,N,2,15,5,15 vs 5,0,posttest,Card,2,foil,partial novel,Training,N
4115,2258,4.89,2,2,N,3,1002,1020,1002 vs 1020,0,posttest,Card,2,target,partial novel,Training,N
4116,2258,4.89,2,2,N,4,11,24,11 vs 24,0,posttest,Card,2,foil,partial novel,Training,N
4117,2258,4.89,2,2,N,5,670,67,670 vs 67,0,posttest,Card,2,foil,partial novel,Training,N
4118,2258,4.89,2,2,N,6,402,42,402 vs 42,1,posttest,Card,2,NA,completely novel,Training,N
4119,2258,4.89,2,2,N,7,64,604,64 vs 604,0,posttest,Card,2,NA,completely novel,Training,N
4120,2258,4.89,2,2,N,8,201,21,201 vs 21,1,posttest,Card,2,NA,completely novel,Training,N
4121,2258,4.89,2,2,N,9,105,125,105 vs 125,0,posttest,Card,2,target,partial novel,Training,N
4122,2258,4.89,2,2,N,10,807,78,807 vs 78,1,posttest,Card,2,NA,completely novel,Training,N
4123,2258,4.89,2,2,N,11,85,850,85 vs 850,1,posttest,Card,2,NA,completely novel,Training,N
4124,2258,4.89,2,2,N,12,12,22,12 vs 22,0,posttest,Card,2,NA,completely novel,Training,N
4125,2258,4.89,2,2,N,13,350,305,350 vs 305,1,posttest,Card,2,target,partial novel,Training,N
4126,2258,4.89,2,2,N,14,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,N
4127,2258,4.89,2,2,N,15,1000,100,1000 vs 100,0,posttest,Card,2,NA,completely novel,Training,N
4128,2258,4.89,2,2,N,16,206,260,206 vs 260,1,posttest,Card,2,foil,partial novel,Training,N
4129,2259,3.94,2,1,N,1,11,24,11 vs 24,1,posttest,Card,2,foil,partial novel,Training,N
4130,2259,3.94,2,1,N,2,201,21,201 vs 21,1,posttest,Card,2,NA,completely novel,Training,N
4131,2259,3.94,2,1,N,3,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,N
4132,2259,3.94,2,1,N,4,12,22,12 vs 22,1,posttest,Card,2,NA,completely novel,Training,N
4133,2259,3.94,2,1,N,5,105,125,105 vs 125,0,posttest,Card,2,target,partial novel,Training,N
4134,2259,3.94,2,1,N,6,1000,100,1000 vs 100,0,posttest,Card,2,NA,completely novel,Training,N
4135,2259,3.94,2,1,N,7,15,5,15 vs 5,1,posttest,Card,2,foil,partial novel,Training,N
4136,2259,3.94,2,1,N,8,350,305,350 vs 305,0,posttest,Card,2,target,partial novel,Training,N
4137,2259,3.94,2,1,N,9,64,604,64 vs 604,1,posttest,Card,2,NA,completely novel,Training,N
4138,2259,3.94,2,1,N,10,206,260,206 vs 260,0,posttest,Card,2,foil,partial novel,Training,N
4139,2259,3.94,2,1,N,11,402,42,402 vs 42,0,posttest,Card,2,NA,completely novel,Training,N
4140,2259,3.94,2,1,N,12,36,306,36 vs 306,1,posttest,Card,2,NA,completely novel,Training,N
4141,2259,3.94,2,1,N,13,670,67,670 vs 67,0,posttest,Card,2,foil,partial novel,Training,N
4142,2259,3.94,2,1,N,14,85,850,85 vs 850,1,posttest,Card,2,NA,completely novel,Training,N
4143,2259,3.94,2,1,N,15,807,78,807 vs 78,1,posttest,Card,2,NA,completely novel,Training,N
4144,2259,3.94,2,1,N,16,1002,1020,1002 vs 1020,0,posttest,Card,2,target,partial novel,Training,N
4145,2260,5.02,2,2,N,1,36,306,36 vs 306,1,posttest,Card,2,NA,completely novel,Training,N
4146,2260,5.02,2,2,N,2,15,5,15 vs 5,1,posttest,Card,2,foil,partial novel,Training,N
4147,2260,5.02,2,2,N,3,1002,1020,1002 vs 1020,0,posttest,Card,2,target,partial novel,Training,N
4148,2260,5.02,2,2,N,4,11,24,11 vs 24,1,posttest,Card,2,foil,partial novel,Training,N
4149,2260,5.02,2,2,N,5,670,67,670 vs 67,1,posttest,Card,2,foil,partial novel,Training,N
4150,2260,5.02,2,2,N,6,402,42,402 vs 42,1,posttest,Card,2,NA,completely novel,Training,N
4151,2260,5.02,2,2,N,7,64,604,64 vs 604,0,posttest,Card,2,NA,completely novel,Training,N
4152,2260,5.02,2,2,N,8,201,21,201 vs 21,1,posttest,Card,2,NA,completely novel,Training,N
4153,2260,5.02,2,2,N,9,105,125,105 vs 125,0,posttest,Card,2,target,partial novel,Training,N
4154,2260,5.02,2,2,N,10,807,78,807 vs 78,1,posttest,Card,2,NA,completely novel,Training,N
4155,2260,5.02,2,2,N,11,85,850,85 vs 850,1,posttest,Card,2,NA,completely novel,Training,N
4156,2260,5.02,2,2,N,12,12,22,12 vs 22,1,posttest,Card,2,NA,completely novel,Training,N
4157,2260,5.02,2,2,N,13,350,305,350 vs 305,1,posttest,Card,2,target,partial novel,Training,N
4158,2260,5.02,2,2,N,14,8,2,8 vs 2,1,posttest,Card,2,target,partial novel,Training,N
4159,2260,5.02,2,2,N,15,1000,100,1000 vs 100,1,posttest,Card,2,NA,completely novel,Training,N
4160,2260,5.02,2,2,N,16,206,260,206 vs 260,0,posttest,Card,2,foil,partial novel,Training,N
4161,2261,3.32,2,1,N,1,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,Y
4162,2261,3.32,2,1,N,2,201,21,201 vs 21,0,pretest,Card,2,NA,completely novel,Training,Y
4163,2261,3.32,2,1,N,3,8,2,8 vs 2,0,pretest,Card,2,target,partial novel,Training,Y
4164,2261,3.32,2,1,N,4,12,22,12 vs 22,0,pretest,Card,2,NA,completely novel,Training,Y
4165,2261,3.32,2,1,N,5,105,125,105 vs 125,0,pretest,Card,2,target,partial novel,Training,Y
4166,2261,3.32,2,1,N,6,1000,100,1000 vs 100,0,pretest,Card,2,NA,completely novel,Training,Y
4167,2261,3.32,2,1,N,7,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,Y
4168,2261,3.32,2,1,N,8,350,305,350 vs 305,0,pretest,Card,2,target,partial novel,Training,Y
4169,2261,3.32,2,1,N,9,64,604,64 vs 604,0,pretest,Card,2,NA,completely novel,Training,Y
4170,2261,3.32,2,1,N,10,206,260,206 vs 260,0,pretest,Card,2,foil,partial novel,Training,Y
4171,2261,3.32,2,1,N,11,402,42,402 vs 42,1,pretest,Card,2,NA,completely novel,Training,Y
4172,2261,3.32,2,1,N,12,36,306,36 vs 306,0,pretest,Card,2,NA,completely novel,Training,Y
4173,2261,3.32,2,1,N,13,670,67,670 vs 67,1,pretest,Card,2,foil,partial novel,Training,Y
4174,2261,3.32,2,1,N,14,85,850,85 vs 850,0,pretest,Card,2,NA,completely novel,Training,Y
4175,2261,3.32,2,1,N,15,807,78,807 vs 78,1,pretest,Card,2,NA,completely novel,Training,Y
4176,2261,3.32,2,1,N,16,1002,1020,1002 vs 1020,0,pretest,Card,2,target,partial novel,Training,Y
4177,2263,4.6,2,2,N,1,36,306,36 vs 306,0,pretest,Card,2,NA,completely novel,Training,Y
4178,2263,4.6,2,2,N,2,15,5,15 vs 5,1,pretest,Card,2,foil,partial novel,Training,Y
4179,2263,4.6,2,2,N,3,1002,1020,1002 vs 1020,1,pretest,Card,2,target,partial novel,Training,Y
4180,2263,4.6,2,2,N,4,11,24,11 vs 24,1,pretest,Card,2,foil,partial novel,Training,Y
4181,2263,4.6,2,2,N,5,670,67,670 vs 67,0,pretest,Card,2,foil,partial novel,Training,Y
4182,2263,4.6,2,2,N,6,402,42,402 vs 42,0,pretest,Card,2,NA,completely novel,Training,Y
4183,2263,4.6,2,2,N,7,64,604,64 vs 604,0,pretest,Card,2,NA,completely novel,Training,Y
